ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
cmlA8	3004665	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	1.00	4.00	23.97	302.00	21.00	0	0	0	0	N/A	N/A		1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
vanR gene in vanI cluster	3003728	protein homolog model	CARD	1	100.0	no data	no data	Desulfitobacterium hafniense	6.00	4.00	10.00	54.65	382.00	17.20	0	0	0	0	N/A	N/A		699	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
vanX gene in vanI cluster	3003725	protein homolog model	CARD	1	100.0	no data	no data	Desulfitobacterium hafniense	1.00	1.00	2.00	24.79	151.00	20.50	0	0	0	0	N/A	N/A		609	vanX; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
Staphylococcus aureus murA with mutation conferring resistance to fosfomycin	3003776	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	9.00	7.00	16.00	24.17	306.00	12.38	0	0	0	0	N/A	N/A		1266	antibiotic-resistant murA transferase	fosfomycin	antibiotic target alteration
mgrB	3003820	protein knockout model	CARD	1	100.0	no data	no data	Escherichia coli	5.00	5.00	10.00	100.00	144.00	17.50	0	0	0	0	N/A	N/A		144	ATP-binding cassette (ABC) antibiotic efflux pump; pmr phosphoethanolamine transferase	macrolide antibiotic; peptide antibiotic	antibiotic target alteration; antibiotic efflux; resistance by absence
Borreliella burgdorferi murA with mutation conferring resistance to fosfomycin	3003777	protein variant model	CARD	1	100.0	no data	no data	Borreliella burgdorferi	1.00	1.00	2.00	8.80	113.00	11.00	0	0	0	0	N/A	N/A		1284	antibiotic-resistant murA transferase	fosfomycin	antibiotic target alteration
Mycobacterium tuberculosis variant bovis ndh with mutation conferring resistance to isoniazid	3003779	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	138.00	65.00	203.00	93.03	1295.00	0.00	0	0	0	0	N/A	N/A	Mycolicibacterium_smegmatis_ndh_with_mutation_conferring_resistance_to_isoniazid (1); Mycobacterium_tuberculosis_ndh_with_mutation_conferring_resistance_to_isoniazid (1)	1392	antibiotic resistant ndh	isoniazid	antibiotic target alteration
gadW	3003838	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	20.00	7.00	27.00	84.64	617.00	26.78	0	0	0	0	N/A	N/A	mdtF (1)	729	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam	antibiotic efflux
Streptomyces cinnamoneus EF-Tu mutants conferring resistance to elfamycin	3003359	protein variant model	CARD	1	100.0	no data	no data	Streptomyces cinnamoneus	3570.00	1490.00	5060.00	100.00	1194.00	12.78	0	0	0	0	N/A	N/A	Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A (1); Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_kirromycin (1); Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_Pulvomycin (1); Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_Enacyloxin_IIa (1); Enterococcus_faecium_EF-Tu_mutants_conferring_resistance_to_GE2270A (1); rpsJ (1)	1194	elfamycin resistant EF-Tu	elfamycin antibiotic	antibiotic target alteration
Campylobacter jejuni gyrA conferring resistance to fluoroquinolones	3003789	protein variant model	CARD	1	100.0	no data	no data	Campylobacter jejuni	195.00	154.00	349.00	55.17	1430.00	12.62	0	0	0	0	N/A	N/A	Ureaplasma_urealyticum_parC_conferring_resistance_to_fluoroquinolones (1)	2592	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Acinetobacter baumannii gyrA conferring resistance to fluoroquinolones	3003817	protein variant model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	119.00	58.00	177.00	84.24	2287.00	15.88	0	0	0	0	N/A	N/A	Cutibacterium_acnes_gyrA_conferring_resistance_to_fluoroquinolones (1)	2715	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Enterococcus faecalis gshF with mutation conferring daptomycin resistance	3003805	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecalis	2.00	2.00	4.00	1.94	44.00	11.00	0	0	0	0	N/A	N/A		2271	daptomycin resistant gshF	peptide antibiotic	antibiotic target alteration
Enterococcus faecalis YybT with mutation conferring daptomycin resistance	3003797	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	1.00	2.00	2.53	50.00	11.00	0	0	0	0	N/A	N/A		1977	daptomycin resistant YybT	peptide antibiotic	antibiotic target alteration
Escherichia coli acrR with mutation conferring multidrug antibiotic resistance	3003807	protein overexpression model	CARD	1	100.0	no data	no data	Escherichia coli	9.00	2.00	11.00	91.05	590.00	33.09	0	0	0	0	N/A	N/A	Escherichia_coli_acrA (1)	648	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic target alteration; antibiotic efflux
Enterococcus faecium liaF mutant conferring daptomycin resistance	3003790	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecium	7.00	1.00	8.00	74.04	542.00	36.75	0	0	0	0	N/A	N/A	Enterococcus_faecium_liaS_mutant_conferring_daptomycin_resistance (1)	732	daptomycin resistant liaF	peptide antibiotic	antibiotic target alteration; antibiotic efflux
Enterococcus faecalis liaS mutant conferring daptomycin resistance	3003791	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecalis	2.00	2.00	4.00	7.34	81.00	11.00	0	0	0	0	N/A	N/A		1104	daptomycin resistant liaS	peptide antibiotic	antibiotic target alteration; antibiotic efflux
Enterococcus faecalis liaR mutant conferring daptomycin resistance	3003792	protein variant model	CARD	1	100.0	no data	no data	Enterococcus faecalis	1.00	1.00	2.00	21.17	134.00	11.00	0	0	0	0	N/A	N/A		633	daptomycin resistant liaR	peptide antibiotic	antibiotic target alteration; antibiotic efflux
MOX-9	3002191	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	6.00	2.00	8.00	36.11	416.00	14.12	0	0	0	0	N/A	N/A	PDC-283 (1); PDC-149 (1)	1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
kdpE	3003841	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	13.00	9.00	22.00	98.08	665.00	21.36	0	0	0	0	N/A	N/A		678	kdpDE	aminoglycoside antibiotic	antibiotic efflux
AAC(3)-IId	3004623	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	52.38	451.00	13.25	0	0	0	0	N/A	N/A		861	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
Erm(49)	3004626	protein homolog model	CARD	1	100.0	no data	no data	Bifidobacterium breve	2.00	1.00	3.00	32.68	299.00	20.00	0	0	0	0	N/A	N/A	ANT(6)-Ib (1)	915	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
carO	3003808	protein knockout model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	0.00	4.00	41.43	302.00	33.00	0	0	0	0	N/A	N/A		729	CarO porin	carbapenem	reduced permeability to antibiotic; resistance by absence
Bacillus subtilis pgsA with mutation conferring resistance to daptomycin	3003788	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	11.00	11.00	22.00	12.44	72.00	0.00	0	0	0	0	N/A	N/A		579	daptomycin resistant pgsA	peptide antibiotic	antibiotic target alteration
Staphylococcus aureus walK with mutation conferring resistance to daptomycin	3003794	protein variant model	CARD	1	100.0	no data	no data	Staphylococcus aureus	4.00	4.00	8.00	15.49	283.00	11.00	0	0	0	0	N/A	N/A		1827	daptomycin resistant walK	peptide antibiotic	antibiotic target alteration
Acinetobacter baumannii parC conferring resistance to fluoroquinolones	3003818	protein variant model	CARD	1	100.0	no data	no data	Acinetobacter	61.00	29.00	90.00	81.13	1801.00	15.42	0	0	0	0	N/A	N/A		2220	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
Acinetobacter baumannii OprD conferring resistance to imipenem	3003809	protein knockout model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	13.00	7.00	20.00	39.13	513.00	14.30	0	0	0	0	N/A	N/A		1311	Outer Membrane Porin (Opr)	monobactam; carbapenem; cephalosporin; cephamycin; penam; penem	reduced permeability to antibiotic; resistance by absence
AAC(6')-Im	3004629	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	28.12	151.00	22.00	0	0	0	0	N/A	N/A		537	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
qnrE1	3004636	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	23.10	149.00	5.50	0	0	0	0	N/A	N/A		645	quinolone resistance protein (qnr)	fluoroquinolone antibiotic	antibiotic target protection
Corynebacterium striatum tetA	3004639	protein homolog model	CARD	1	100.0	no data	no data	Corynebacterium striatum	51.00	47.00	98.00	42.09	649.00	11.94	0	0	0	0	N/A	N/A		1542	major facilitator superfamily (MFS) antibiotic efflux pump	penam; tetracycline antibiotic	antibiotic efflux
dfrA6 from Proteus mirabilis	3004644	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	3.00	3.00	6.00	13.92	66.00	0.00	0	0	0	0	N/A	N/A		474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
Escherichia coli UhpT with mutation conferring resistance to fosfomycin	3003890	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	88.00	24.00	112.00	100.00	1392.00	27.32	0	0	0	0	N/A	N/A		1392	antibiotic-resistant UhpT	fosfomycin	antibiotic target alteration
Escherichia coli GlpT with mutation conferring resistance to fosfomycin	3003889	protein variant model	CARD	1	100.0	no data	no data	Escherichia coli	109.00	55.00	164.00	100.00	1359.00	19.20	0	0	0	0	N/A	N/A		1359	antibiotic-resistant GlpT	fosfomycin	antibiotic target alteration
Pseudomonas mutant PhoQ conferring resistance to colistin	3003896	protein variant model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	61.00	35.00	96.00	96.14	1295.00	14.33	0	0	0	0	N/A	N/A		1347	ATP-binding cassette (ABC) antibiotic efflux pump; pmr phosphoethanolamine transferase	macrolide antibiotic; peptide antibiotic	antibiotic target alteration; antibiotic efflux
Escherichia coli UhpA with mutation conferring resistance to fosfomycin	3003893	protein variant model; protein knockout model	CARD	2	100.0	no data	no data	Escherichia coli	41.00	19.00	60.00	100.00	591.00	0.54	0	0	0	0	N/A	N/A		591; 591	antibiotic-resistant UhpT	fosfomycin	antibiotic target alteration
Escherichia coli CyaA with mutation conferring resistance to fosfomycin	3003900	protein variant model; protein knockout model	CARD	2	100.0	no data	no data	Escherichia coli	168.00	26.00	194.00	99.49	2534.00	0.55	0	0	0	0	N/A	N/A		2547; 2547	antibiotic-resistant cya adenylate cyclase	fosfomycin	antibiotic target alteration
ANT(4')-Ib	3003905	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	1.00	2.00	6.17	47.00	11.00	0	0	0	0	N/A	N/A		762	ANT(4')	aminoglycoside antibiotic	antibiotic inactivation
Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones	3003928	protein variant model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	724.00	294.00	1018.00	87.82	2416.00	16.29	0	0	0	0	N/A	N/A	Burkholderia_dolosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Cutibacterium_acnes_gyrA_conferring_resistance_to_fluoroquinolones (1); Haemophilus_parainfluenzae_gyrA_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_tuberculosis_gyrA_conferring_resistance_to_fluoroquinolones (1)	2751	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
OXA-368	3001555	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	4.00	2.00	6.00	58.05	465.00	0.67	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
oqxA	3003922	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	21.00	3.00	24.00	96.68	1137.00	33.17	0	0	0	0	N/A	N/A	oqxB (1)	1176	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux
oqxB	3003923	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	188.00	72.00	260.00	99.46	3136.00	20.26	0	0	0	0	N/A	N/A	oqxA (1); OprM (1); MexD (1)	3153	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; glycylcycline; tetracycline antibiotic; diaminopyrimidine antibiotic; nitrofuran antibiotic	antibiotic efflux
aadA10	3004692	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	15.00	3.00	18.00	89.69	748.00	18.78	0	0	0	0	N/A	N/A		834	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
Streptococcus pneumoniae parC conferring resistance to fluoroquinolones	3003311	protein variant model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	327.00	121.00	448.00	73.48	1823.00	17.12	0	0	0	0	N/A	N/A	Shigella_flexneri_parC_conferring_resistance_to_fluoroquinolones (1); Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones (1)	2481	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
Ureaplasma urealyticum parC conferring resistance to fluoroquinolones	3003309	protein variant model	CARD	1	100.0	no data	no data	Ureaplasma parvum	111.00	102.00	213.00	8.81	225.00	11.46	0	0	0	0	N/A	N/A	Campylobacter_jejuni_gyrA_conferring_resistance_to_fluoroquinolones (1)	2553	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
Haemophilus parainfluenzae gyrA conferring resistance to fluoroquinolones	3003924	protein variant model	CARD	1	100.0	no data	no data	Haemophilus parainfluenzae	66.00	43.00	109.00	75.62	2001.00	13.54	0	0	0	0	N/A	N/A	Neisseria_gonorrhoeae_gyrA_conferring_resistance_to_fluoroquinolones (1)	2646	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Haemophilus parainfluenzae parC conferring resistance to fluoroquinolones	3003925	protein variant model	CARD	1	100.0	no data	no data	Haemophilus parainfluenzae	20.00	12.00	32.00	36.44	822.00	13.94	0	0	0	0	N/A	N/A		2256	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
Salmonella enterica gyrA conferring resistance to fluoroquinolones	3003926	protein variant model	CARD	1	100.0	no data	no data	Salmonella enterica	92.00	54.00	146.00	91.51	2413.00	0.13	0	0	0	0	N/A	N/A	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Salmonella_enterica_gyrA_with_mutation_conferring_resistance_to_triclosan (1); Escherichia_coli_gyrA_with_mutation_conferring_resistance_to_triclosan (1); Shigella_flexneri_gyrA_conferring_resistance_to_fluoroquinolones (1)	2637	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
rpsJ	3003930	protein variant model	CARD	1	100.0	no data	no data	Neisseria gonorrhoeae	111.00	75.00	186.00	100.00	312.00	15.49	0	0	0	0	N/A	N/A	Streptomyces_cinnamoneus_EF-Tu_mutants_conferring_resistance_to_elfamycin (1); Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_Enacyloxin_IIa (1); Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_Pulvomycin (1); Enterococcus_faecium_EF-Tu_mutants_conferring_resistance_to_GE2270A (1)	312	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
Capnocytophaga gingivalis gyrA conferring resistance to fluoroquinolones	3003931	protein variant model	CARD	1	100.0	no data	no data	Capnocytophaga gingivalis	23.00	23.00	46.00	20.83	523.00	9.26	0	0	0	0	N/A	N/A		2511	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Salmonella enterica parC conferring resistance to fluoroquinolones	3003939	protein variant model	CARD	1	100.0	no data	no data	Salmonella enterica	163.00	96.00	259.00	87.21	1970.00	10.77	0	0	0	0	N/A	N/A	Pseudomonas_aeruginosa_parE_conferring_resistance_to_fluoroquinolones (1); Shigella_flexneri_parC_conferring_resistance_to_fluoroquinolones (1); Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Burkholderia_dolosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolones (1); Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones (1)	2259	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
Shigella flexneri gyrA conferring resistance to fluoroquinolones	3003940	protein variant model	CARD	1	100.0	no data	no data	Shigella flexneri	101.00	48.00	149.00	79.72	2095.00	6.31	0	0	0	0	N/A	N/A	Escherichia_coli_gyrA_with_mutation_conferring_resistance_to_triclosan (1); Escherichia_coli_gyrA_conferring_resistance_to_fluoroquinolones (1); Salmonella_enterica_gyrA_with_mutation_conferring_resistance_to_triclosan (1); Salmonella_enterica_gyrA_conferring_resistance_to_fluoroquinolones (1)	2628	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
Shigella flexneri parC conferring resistance to fluoroquinolones	3003941	protein variant model	CARD	1	100.0	no data	no data	Shigella flexneri	71.00	28.00	99.00	84.33	1905.00	4.13	0	0	0	0	N/A	N/A	Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolones (1); Streptococcus_pneumoniae_parC_conferring_resistance_to_fluoroquinolones (1); Salmonella_enterica_parC_conferring_resistance_to_fluoroquinolones (1); Escherichia_coli_parC_conferring_resistance_to_fluoroquinolones (1)	2259	fluoroquinolone resistant parC	fluoroquinolone antibiotic	antibiotic target alteration
Neisseria meningititis PBP2 conferring resistance to beta-lactam	3003937	protein variant model	CARD	1	100.0	no data	no data	Neisseria meningitidis	41.00	19.00	60.00	42.10	735.00	10.63	0	0	0	0	N/A	N/A		1746	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	cephalosporin; cephamycin; penam	antibiotic target alteration
OXA-372	3001558	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	2.00	2.00	4.00	22.09	171.00	0.50	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin	3003042	protein variant model	CARD	1	100.0	no data	no data	Streptococcus pneumoniae	1.00	1.00	2.00	5.44	112.00	11.00	0	0	0	0	N/A	N/A		2058	Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics	cephalosporin; cephamycin; penam	antibiotic target alteration
Cutibacterium acnes gyrA conferring resistance to fluoroquinolones	3003974	protein variant model	CARD	1	100.0	no data	no data	Cutibacterium acnes	884.00	408.00	1292.00	90.25	2415.00	14.72	0	0	0	0	N/A	N/A	Burkholderia_dolosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_tuberculosis_gyrB_mutant_conferring_resistance_to_fluoroquinolones (1); Acinetobacter_baumannii_gyrA_conferring_resistance_to_fluoroquinolones (1); Mycobacterium_tuberculosis_gyrA_conferring_resistance_to_fluoroquinolones (1); Escherichia_coli_gyrA_with_mutation_conferring_resistance_to_triclosan (1); Mycobacterium_leprae_gyrA_conferring_resistance_to_fluoroquinolones (1); Neisseria_gonorrhoeae_gyrA_conferring_resistance_to_fluoroquinolones (1); Pseudomonas_aeruginosa_gyrA_and_parC_conferring_resistance_to_fluoroquinolones (1)	2676	fluoroquinolone resistant gyrA	fluoroquinolone antibiotic	antibiotic target alteration
efrA	3003948	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecalis	3.00	3.00	6.00	15.10	261.00	11.00	0	0	0	0	N/A	N/A		1728	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux
efrB	3003949	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	3.00	1.00	4.00	29.83	324.00	16.50	0	0	0	0	N/A	N/A		1086	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux
msbA	3003950	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	45.00	13.00	58.00	100.00	1749.00	27.86	0	0	0	0	N/A	N/A		1749	ATP-binding cassette (ABC) antibiotic efflux pump	nitroimidazole antibiotic	antibiotic efflux
