ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
MOX-10	3003140	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	14.00	4.00	18.00	68.15	783.00	0.61	0	0	0	0	N/A	N/A	MOX-8 (1); MOX-3 (1); MOX-2 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-11	3003141	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	17.00	2.00	19.00	58.66	674.00	0.89	0	0	0	0	N/A	N/A	MOX-2 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-12	3006477	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas	50.00	10.00	60.00	100.00	1152.00	8.78	0	0	0	0	N/A	N/A	MOX-6 (1); MOX-13 (1)	1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-13	3006478	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	85.00	25.00	110.00	100.00	1152.00	8.11	0	0	0	0	N/A	N/A	MOX-6 (1); MOX-5 (1); MOX-12 (1); MOX-1 (1)	1152	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MOX-14	3006479	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	0.00	1.00	13.14	151.00	1.00	0	0	0	0	N/A	N/A	CMY-10 (1)	1149	MOX beta-lactamase	cephalosporin; cephamycin; penam	antibiotic inactivation
MYO-1	3006954	protein homolog model	CARD	1	100.0	no data	no data	Myroides odoratimimus	1.00	1.00	2.00	12.61	101.00	11.00	0	0	0	0	N/A	N/A		801	MYO beta-lactamase	carbapenem	antibiotic inactivation
OKP-A-17	3006141	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-21	3006143	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	3.00	2.00	5.00	45.53	392.00	0.80	0	0	0	0	N/A	N/A	OKP-B-9 (1)	861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-22	3006144	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	2.00	0.00	2.00	35.08	302.00	11.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-23	3006145	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella	4.00	2.00	6.00	53.77	463.00	0.67	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-36	3006148	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	1.00	1.00	2.00	9.18	79.00	0.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-40	3006149	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	3.00	1.00	4.00	52.61	453.00	3.25	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-B-45	3006151	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	2.00	0.00	2.00	31.82	274.00	11.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OKP-D-1	3006153	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	22.88	197.00	21.00	0	0	0	0	N/A	N/A		861	OKP beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-491	3005725	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	37.00	20.00	57.00	100.00	762.00	1.33	0	0	0	0	N/A	N/A	OXA-464 (1)	762	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-504	3005734	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas caviae	130.00	43.00	173.00	100.00	795.00	7.43	0	0	0	0	N/A	N/A	OXA-780 (1)	795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-512	3005742	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	4.00	2.00	6.00	44.13	372.00	0.50	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-520	3005750	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	32.00	8.00	40.00	91.89	736.00	0.78	0	0	0	0	N/A	N/A	OXA-827 (1); OXA-10 (1); OXA-677 (1); aadA15 (1); aadA (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-534	3005764	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	0.00	1.00	5.17	43.00	0.00	0	0	0	0	N/A	N/A	aadA13 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-567	3005791	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	4.28	34.00	1.00	0	0	0	0	N/A	N/A		795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-572	3005794	protein homolog model	CARD	1	100.0	no data	no data	Ralstonia mannitolilytica	1.00	1.00	2.00	3.99	33.00	0.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-643	3005863	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	2.00	2.00	4.00	32.00	264.00	3.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-644	3005864	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	2.00	2.00	4.00	18.55	153.00	5.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-645	3005865	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	2.00	2.00	4.00	20.36	168.00	5.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-650	3005866	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	2.00	0.00	2.00	23.39	193.00	2.00	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-651	3005867	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	2.00	2.00	4.00	12.24	101.00	0.25	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-655	3005870	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	35.00	7.00	42.00	94.38	756.00	1.21	0	0	0	0	N/A	N/A	OXA-74 (1); OXA-824 (1); ANT(3'')-IIa (1); aadA24 (1); aadA3 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-656	3005871	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	33.00	1.00	34.00	93.76	751.00	0.91	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-794 (1); OXA-11 (1); ANT(3'')-IIa (1); OXA-246 (1); aadA (1); aadA17 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-662	3005877	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	6.00	3.00	9.00	42.67	352.00	7.44	0	0	0	0	N/A	N/A	OXA-280 (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-675	3005883	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	21.00	5.00	26.00	89.65	745.00	8.23	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); qacE (1); qacEdelta1 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-676	3005884	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	2.00	6.00	46.32	371.00	0.50	0	0	0	0	N/A	N/A	OXA-35 (1); OXA-101 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-677	3005885	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	39.00	9.00	48.00	93.01	745.00	1.00	0	0	0	0	N/A	N/A	QnrVC3 (1); AAC(6')-Ib7 (1); OXA-520 (1); ANT(3'')-IIa (1); qacEdelta1 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-726	3005931	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas hydrophila	12.00	2.00	14.00	65.41	520.00	4.86	0	0	0	0	N/A	N/A		795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-732	3005937	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	381.00	113.00	494.00	100.00	801.00	22.17	0	0	0	0	N/A	N/A	OXA-141 (1); OXA-205 (1); aphA15 (1); aadA4 (1); aadA6 (1); aadA23 (1); AAC(6')-Ib7 (1); aadA5 (1); lnuF (1); OXA-543 (1); qacEdelta1 (1); aadA13 (1); Pseudomonas_aeruginosa_catB7 (1); qacL (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-736	3005941	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	7.00	3.00	10.00	43.82	351.00	0.60	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-780	3005983	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas	149.00	48.00	197.00	100.00	795.00	7.36	0	0	0	0	N/A	N/A	OXA-504 (1)	795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-794	3005994	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	32.00	5.00	37.00	90.26	723.00	0.86	0	0	0	0	N/A	N/A	catB3 (1); AAC(6')-Ib7 (1); OXA-233 (1); QnrVC1 (1); OXA-824 (1); aadA (1); OXA-656 (1); aadA24 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-795	3005995	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	22.00	7.00	29.00	85.41	679.00	2.72	0	0	0	0	N/A	N/A	cmlA6 (1); aadA3 (1); AAC(6')-Ib7 (1); OXA-142 (1); aadA24 (1); ANT(3'')-IIa (1); aadA17 (1); aadA22 (1)	795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-796	3005996	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	2.00	0.00	2.00	36.34	302.00	1.00	0	0	0	0	N/A	N/A		831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-823	3006021	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	26.00	2.00	28.00	95.88	768.00	0.71	0	0	0	0	N/A	N/A	OXA-256 (1); EreA (1); OXA-824 (1); OXA-246 (1); cmlA5 (1); ANT(3'')-IIa (1); aadA12 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-824	3006022	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	32.00	10.00	42.00	100.00	801.00	0.90	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); OXA-655 (1); OXA-794 (1); OXA-823 (1); aadA22 (1); aadA (1); aadA8 (1); AAC(6')-Ib-cr5 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-827	3006024	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	37.00	6.00	43.00	98.25	787.00	0.81	0	0	0	0	N/A	N/A	aadA17 (1); OXA-142 (1); AAC(6')-Ib7 (1); OXA-520 (1); aadA6/aadA10 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-830	3006027	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	1.00	2.00	4.37	35.00	11.00	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-833	3006030	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	18.92	151.00	0.50	0	0	0	0	N/A	N/A		798	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-836	3006032	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	32.00	5.00	37.00	96.53	779.00	0.84	0	0	0	0	N/A	N/A	cmlA5 (1); qacL (1); OXA-233 (1); OXA-14 (1); aadA12 (1)	807	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-853	3006045	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	14.91	123.00	0.50	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-896	3006087	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	4.00	2.00	6.00	65.21	538.00	0.67	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-907	3006094	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	7.86	62.00	0.00	0	0	0	0	N/A	N/A		789	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-912	3006099	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas	59.00	15.00	74.00	100.00	795.00	14.24	0	0	0	0	N/A	N/A		795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-917	3006103	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	4.00	0.00	4.00	51.95	413.00	1.00	0	0	0	0	N/A	N/A		795	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-921	3006107	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella quasipneumoniae	21.00	4.00	25.00	95.31	792.00	7.60	0	0	0	0	N/A	N/A	dfrB5 (1); OXA-47 (1); qacEdelta1 (1); OXA-392 (1); catB3 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-928	3006113	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	43.00	6.00	49.00	97.20	764.00	2.61	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1); aadA6 (1); OXA-14 (1); aadA24 (1); aadA23 (1); arr-2 (1)	786	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-932	3006115	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	18.00	6.00	24.00	75.78	607.00	0.62	0	0	0	0	N/A	N/A	OXA-101 (1); AAC(6')-Ib7 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-935	3006116	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	30.00	5.00	35.00	85.77	687.00	0.71	0	0	0	0	N/A	N/A	OXA-246 (1); cmlA5 (1); catB3 (1); ANT(3'')-IIa (1); qacE (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-949	3006128	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter lactucae	1.00	1.00	2.00	11.59	96.00	11.00	0	0	0	0	N/A	N/A		828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
PAU-1	3006964	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	14.00	10.00	24.00	90.70	800.00	24.50	0	0	0	0	N/A	N/A		882	PAU beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
PDC-102	3006482	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	9.21	110.00	1.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-122	3006498	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	7.87	94.00	1.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-125	3006501	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	5.95	71.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-134	3006511	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	9.72	116.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-178	3006557	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	8.71	104.00	1.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-187	3006566	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	8.54	102.00	11.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-191	3006570	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	2.93	35.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-271	3006646	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	9.63	115.00	0.00	0	0	0	0	N/A	N/A	MOX-9 (1)	1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-303	3006674	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	9.46	113.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-317	3006687	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	18.59	222.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-372	3006743	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	9.55	114.00	0.00	0	0	0	0	N/A	N/A	MOX-9 (1)	1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-416	3006785	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	14.41	172.00	22.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-42	3006789	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	5.95	71.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-455	3006822	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	5.70	68.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-64	3006845	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	8.88	106.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PER-10	3006131	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	14.24	132.00	1.00	0	0	0	0	N/A	N/A	PER-3 (1)	927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
PER-11	3006132	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	32.58	302.00	1.00	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
PER-8	3003184	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	0.00	1.00	5.39	50.00	0.00	0	0	0	0	N/A	N/A	PER-5 (1)	927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
PER-9	3006138	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter baumannii	1.00	1.00	2.00	16.29	151.00	0.50	0	0	0	0	N/A	N/A		927	PER beta-lactamase	monobactam; carbapenem; cephalosporin; penam; penem	antibiotic inactivation
PME-1	3006973	protein homolog model	CARD	1	100.0	no data	no data	Gammaproteobacteria	6.00	0.00	6.00	67.53	628.00	36.00	0	0	0	0	N/A	N/A		930	PME beta-lactamase	carbapenem	antibiotic inactivation
POM-1	3006974	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas	2.00	0.00	2.00	26.13	225.00	11.00	0	0	0	0	N/A	N/A		861	POM beta-lactamase	carbapenem	antibiotic inactivation
RSA2-1	3006981	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	10.00	2.00	12.00	71.28	665.00	35.92	0	0	0	0	N/A	N/A		933	RSA2 beta-lactamase	carbapenem	antibiotic inactivation
RSD2-1	3006982	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	47.00	14.00	61.00	99.61	771.00	4.92	0	0	0	0	N/A	N/A	RSD2-2 (1)	774	RSD2 beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
RSD2-2	3006983	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	42.00	17.00	59.00	100.00	759.00	5.63	0	0	0	0	N/A	N/A	RSD2-1 (1)	759	RSD2 beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
SGM-1	3006987	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	1.00	2.00	9.94	96.00	11.00	0	0	0	0	N/A	N/A		966	SGM beta-lactamase	carbapenem	antibiotic inactivation
SGM-4	3006990	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	1.00	3.00	16.02	149.00	1.33	0	0	0	0	N/A	N/A	CTX-M-75 (1)	930	SGM beta-lactamase	carbapenem	antibiotic inactivation
SGM-5	3006991	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	4.00	4.00	8.00	3.16	31.00	11.00	0	0	0	0	N/A	N/A		981	SGM beta-lactamase	carbapenem	antibiotic inactivation
SGM-6	3006992	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	4.00	2.00	6.00	34.66	340.00	5.00	0	0	0	0	N/A	N/A		981	SGM beta-lactamase	carbapenem	antibiotic inactivation
SHV-116	3001165	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-191	3003591	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SPU-1	3006998	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	1.00	1.00	2.00	8.05	71.00	0.00	0	0	0	0	N/A	N/A		882	SPU beta-lactamase	carbapenem	antibiotic inactivation
SRT-3	3006853	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	3.00	3.00	6.00	8.53	97.00	0.67	0	0	0	0	N/A	N/A		1137	SRT beta-lactamase	cephalosporin	antibiotic inactivation
TEM-98	3006139	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-99	3006140	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	17.54	151.00	1.00	0	0	0	0	N/A	N/A	TEM-149 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
VEB-10	3003146	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	45.00	9.00	54.00	93.44	841.00	0.72	0	0	0	0	N/A	N/A	Salmonella_enterica_cmlA (1); cmlA5 (1); cmlA1 (1); VEB-3 (1); cmlA6 (1); VEB-7 (1); VEB-1b (1); VEB-4 (1); ANT(2'')-Ia (1); VEB-5 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
VEB-11	3006208	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	52.00	10.00	62.00	95.89	863.00	0.77	0	0	0	0	N/A	N/A	cmlA6 (1); qacL (1); VEB-9 (1); VEB-19 (1); aadA6 (1); VEB-23 (1); VEB-14 (1); ANT(2'')-Ia (1); VEB-25 (1); VEB-1 (1); EreD (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
VEB-12	3006209	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	23.00	5.00	28.00	89.89	809.00	0.82	0	0	0	0	N/A	N/A	cmlA5 (1); VEB-9 (1); VEB-19 (1); ANT(2'')-Ia (1); VEB-14 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
VEB-13	3006210	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	36.00	3.00	39.00	95.00	855.00	0.85	0	0	0	0	N/A	N/A	VEB-6 (1); VEB-20 (1); AAC(6')-Ib7 (1); cmlA6 (1); VEB-5 (1); VEB-8 (1); ANT(2'')-Ia (1); VEB-19 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
VEB-14	3006211	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	40.00	3.00	43.00	96.54	866.00	0.70	0	0	0	0	N/A	N/A	VEB-8 (1); cmlA5 (1); VEB-12 (1); VEB-6 (1); aadA6 (1); VEB-11 (1); VEB-15 (1); VEB-4 (1); VEB-1 (1); ANT(2'')-Ia (1); VEB-3 (1)	897	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
VEB-15	3006212	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	54.00	15.00	69.00	98.67	888.00	0.97	0	0	0	0	N/A	N/A	VEB-22 (1); VEB-23 (1); VEB-24 (1); ANT(2'')-Ia (1); catB8 (1); VEB-14 (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
