ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
ParR	3005068	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	11.00	9.00	20.00	32.49	230.00	12.10	0	0	0	0	N/A	N/A		708	resistance-nodulation-cell division (RND) antibiotic efflux pump; Outer Membrane Porin (Opr)	macrolide antibiotic; fluoroquinolone antibiotic; monobactam; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
rsmA	3005069	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	104.00	92.00	196.00	100.00	186.00	12.81	0	0	0	0	N/A	N/A		186	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
Thermus thermophilus uL3 mutations conferring resistance to pleuromutilin antibiotics	3005081	protein variant model	CARD	1	100.0	no data	no data	Thermus thermophilus	2.00	2.00	4.00	24.64	153.00	11.00	0	0	0	0	N/A	N/A		621	Ribosomal protein mutation conferring resistance to pleuromutilin antibiotics	pleuromutilin antibiotic	antibiotic target alteration
Thermus thermophilus 23s rRNA conferring resistance to pleuromutilin antibiotics	3005083	rRNA gene variant model	CARD	1	100.0	no data	no data	Thermus thermophilus	1515.00	391.00	1906.00	87.94	2544.00	9.71	0	0	0	0	N/A	N/A	Neisseria_gonorrhoeae_23S_rRNA_with_mutation_conferring_resistance_to_azithromycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycoplasmopsis_fermentans_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Moraxella_catarrhalis_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Campylobacter_jejuni_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin (1); Streptomyces_ambofaciens_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Mycobacterium_tuberculosis_16S_rRNA_mutation_conferring_resistance_to_viomycin (1); Staphylococcus_aureus_23S_rRNA_with_mutation_conferring_resistance_to_linezolid (1); Streptococcus_pneumoniae_23S_rRNA_mutation_conferring_resistance_to_macrolides_and_streptogramins_antibiotics (1); Mycolicibacterium_smegmatis_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycobacterium_kansasii_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Clostridioides_difficile_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_clindamycin (1); Mycoplasma_hominis_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin_and_telithromycin (1); Propionibacteria_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Chlamydia_trachomatis_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1); Mycoplasma_pneumoniae_23S_rRNA_mutation_conferring_resistance_to_erythromycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_clindamycin (1); Helicobacter_pylori_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Chlamydomonas_reinhardtii_23S_rRNA_with_mutation_conferring_resistance_to_erythromycin (1); Brachyspira_hyodysenteriae_23S_rRNA_with_mutation_conferring_resistance_to_tylosin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_oxazolidinone_antibiotics (1); Mycobacteroides_abscessus_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycobacteroides_chelonae_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Escherichia_coli_23S_rRNA_with_mutation_conferring_resistance_to_chloramphenicol (1); Mycobacterium_avium_23S_rRNA_with_mutation_conferring_resistance_to_clarithromycin (1); Mycoplasma_gallisepticum_23S_rRNA_mutation_conferring_resistance_to_pleuromutilin_antibiotics (1); Neisseria_gonorrhoeae_16S_rRNA_mutation_conferring_resistance_to_spectinomycin (1); Streptococcus_pneumoniae_23S_rRNA_with_mutation_conferring_resistance_to_macrolide_antibiotics (1)	2893	23S rRNA with mutation conferring resistance to pleuromutilin antibiotics	pleuromutilin antibiotic	antibiotic target alteration
dfrA31	3005084	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	1.00	1.00	2.00	31.86	151.00	5.50	0	0	0	0	N/A	N/A		474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
AAC(3)-IIg	3005085	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter cloacae	6.00	0.00	6.00	45.68	370.00	24.00	0	0	0	0	N/A	N/A		810	AAC(3)	aminoglycoside antibiotic	antibiotic inactivation
RanB	3005090	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	19.00	12.00	31.00	65.49	499.00	13.48	0	0	0	0	N/A	N/A	RanA (1)	762	ATP-binding cassette (ABC) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
RanA	3005091	protein homolog model	CARD	1	100.0	no data	no data	Riemerella anatipestifer	9.00	4.00	13.00	58.56	455.00	15.23	0	0	0	0	N/A	N/A	RanB (1)	777	ATP-binding cassette (ABC) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
GPC-1	3005096	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	3.00	3.00	6.00	13.65	122.00	13.00	0	0	0	0	N/A	N/A		894	GPC beta-lactamase	carbapenem	antibiotic inactivation
qacL	3005098	protein homolog model	CARD	1	100.0	no data	no data	Vibrio cholerae	550.00	300.00	850.00	100.00	333.00	22.31	0	0	0	0	N/A	N/A	aadA13 (1); aadA6 (1); VEB-1 (1); AAC(6')-Ib9 (1); AAC(6')-Ib7 (1); QnrVC5 (1); aadA7 (1); QnrVC4 (1); catB3 (1); aadA21 (1); OXA-827 (1); OXA-240 (1); VEB-20 (1); AAC(6')-Ib-cr3 (1); AAC(6')-Ib10 (1); VEB-7 (1); aadA9 (1); aadA3 (1); AAC(6')-Ib-Hangzhou (1); OXA-838 (1); OXA-732 (1); aadA6/aadA10 (1); GES-22 (1); GES-43 (1); qacEdelta1 (1); OXA-544 (1); OXA-824 (1); OXA-205 (1); aadA5 (1); VEB-25 (1); OXA-14 (1)	333	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	3005099	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus pyogenes	6.00	2.00	8.00	62.70	459.00	22.75	0	0	0	0	N/A	N/A		732	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
PDC-57	3005125	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	7.20	86.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
Mycobacterium tuberculosis katG mutations conferring resistance to prothionamide	3005102	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	148.00	98.00	246.00	64.46	1433.00	0.00	0	0	0	0	N/A	N/A	Mycobacterium_tuberculosis_katG_mutations_conferring_resistance_to_isoniazid (1)	2223	prothionamide resistant katG	prothionamide	antibiotic target alteration
Mycobacterium tuberculosis ethA mutations conferring resistance to isoniazid	3005105	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	11.00	11.00	22.00	26.80	394.00	0.00	0	0	0	0	N/A	N/A		1470	isoniazid resistant ethA	isoniazid	antibiotic target alteration
Mycobacterium tuberculosis ethA mutations conferring resistance to prothionamide	3005106	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	17.00	11.00	28.00	37.96	558.00	0.00	0	0	0	0	N/A	N/A		1470	prothionamide resistant ethA	prothionamide	antibiotic target alteration
Mycobacterium tuberculosis mshA mutations conferring resistance to prothionamide	3005108	protein variant model	CARD	1	100.0	no data	no data	Mycobacterium tuberculosis	23.00	13.00	36.00	55.44	800.00	0.06	0	0	0	0	N/A	N/A		1443	prothionamide resistant mshA	prothionamide	antibiotic target alteration
blaS1	3005111	protein homolog model	CARD	1	100.0	no data	no data	Mycolicibacterium smegmatis	9.00	5.00	14.00	36.05	318.00	11.79	0	0	0	0	N/A	N/A		882	blaS	cephalosporin; cephamycin; penam	antibiotic inactivation
AAC(6')-Ib-cr3	3005112	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas media	29.00	3.00	32.00	83.67	502.00	1.16	0	0	0	0	N/A	N/A	GES-29 (1); GES-2 (1); QnrVC4 (1); QnrVC5 (1); GES-17 (1); qacL (1); AAC(3)-Ib/AAC(6')-Ib'' (1)	600	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr4	3005114	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter hormaechei	2.00	0.00	2.00	35.75	207.00	1.00	0	0	0	0	N/A	N/A	QnrVC4 (1); AAC(6')-Ib-cr6 (1)	579	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr5	3005115	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	0.00	4.00	61.62	342.00	0.75	0	0	0	0	N/A	N/A	AAC(6')-Ib (1); cmlA5 (1)	555	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr6	3005116	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	4.00	1.00	5.00	34.00	204.00	0.40	0	0	0	0	N/A	N/A	AAC(6')-Ib-cr4 (1)	600	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr7	3005117	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	2.00	6.00	72.61	403.00	0.67	0	0	0	0	N/A	N/A	QnrVC4 (1)	555	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr8	3005118	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	1.00	0.00	1.00	27.21	151.00	1.00	0	0	0	0	N/A	N/A	QnrVC4 (1)	555	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib-cr9	3005119	protein homolog model	CARD	1	100.0	no data	no data	Serratia marcescens	6.00	0.00	6.00	38.74	215.00	0.33	0	0	0	0	N/A	N/A	cmlA6 (1)	555	AAC(6')-Ib-cr	fluoroquinolone antibiotic; aminoglycoside antibiotic	antibiotic inactivation
lsa(D)	3005121	protein homolog model	CARD	1	100.0	no data	no data	Lactococcus garvieae	2.00	0.00	2.00	18.54	277.00	36.00	0	0	0	0	N/A	N/A		1494	lsa-type ABC-F protein	lincosamide antibiotic; streptogramin antibiotic; pleuromutilin antibiotic	antibiotic target protection
NDM-29	3005131	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	18.08	147.00	1.00	0	0	0	0	N/A	N/A		813	NDM beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
PDC-62	3005133	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	10.55	126.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
OXA-850	3005138	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	4.94	39.00	0.00	0	0	0	0	N/A	N/A		789	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
PDC-56	3005140	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	1.00	8.00	26.47	316.00	0.50	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PAC-1	3005150	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	1.00	8.00	57.42	658.00	37.25	0	0	0	0	N/A	N/A		1146	PAC beta-lactamase	cephalosporin	antibiotic inactivation
PDC-69	3005153	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	8.71	104.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-23	3005155	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	7.00	2.00	9.00	20.18	241.00	0.44	0	0	0	0	N/A	N/A	MOX-9 (1)	1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-41	3005157	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	4.00	2.00	6.00	10.55	126.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
FosA7.5	3005162	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	33.10	140.00	5.50	0	0	0	0	N/A	N/A		423	fosfomycin thiol transferase	fosfomycin	antibiotic inactivation
CMY-134	3003654	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	10.91	125.00	1.00	0	0	0	0	N/A	N/A	CMY-17 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-143	3005204	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-107	3002119	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	30.54	350.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-158	3005176	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-173	3005177	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	39.53	453.00	1.00	0	0	0	0	N/A	N/A	CMY-43 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-147	3005180	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-146	3005181	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-160	3005183	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	26.35	302.00	1.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-140	3005185	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	16.14	185.00	1.00	0	0	0	0	N/A	N/A	CMY-59 (1); CMY-95 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-166	3005189	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-7 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-149	3005190	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	2.00	0.00	2.00	26.35	302.00	11.00	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-148	3005192	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	2.00	5.00	30.45	349.00	0.60	0	0	0	0	N/A	N/A	sul2 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-163	3005193	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	13.18	151.00	1.00	0	0	0	0	N/A	N/A	CMY-15 (1)	1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-142	3005195	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
SHV-212	3005212	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	10.10	87.00	0.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-216	3005215	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	14.98	129.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
CMY-152	3005216	protein homolog model	CARD	1	100.0	no data	no data	Citrobacter freundii	1.00	1.00	2.00	11.34	130.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
CMY-138	3005220	protein homolog model	CARD	1	100.0	no data	no data	Proteus mirabilis	1.00	1.00	2.00	13.18	151.00	0.50	0	0	0	0	N/A	N/A		1146	CMY beta-lactamase	cephamycin	antibiotic inactivation
mcr-3.41	3005221	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas veronii	2.00	1.00	3.00	17.07	277.00	0.67	0	0	0	0	N/A	N/A	MCR-3.6 (1)	1623	MCR phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
OXA-544	3005222	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	19.00	4.00	23.00	96.98	803.00	0.78	0	0	0	0	N/A	N/A	OXA-226 (1); OXA-141 (1); qacL (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-194	3005223	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	7.43	64.00	0.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-220	3005224	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-199	3005232	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	1.00	3.00	21.72	187.00	0.33	0	0	0	0	N/A	N/A	SHV-186 (1)	861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-224	3005240	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.54	151.00	0.50	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-215	3005243	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	31.48	271.00	1.00	0	0	0	0	N/A	N/A		861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
SHV-228	3005247	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	1.00	3.00	21.84	188.00	0.33	0	0	0	0	N/A	N/A	SHV-163 (1)	861	SHV beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
TEM-5	3000877	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	0.00	3.00	37.17	320.00	1.00	0	0	0	0	N/A	N/A	TEM-120 (1)	861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-234	3005265	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-235	3005266	protein homolog model	CARD	1	100.0	no data	no data	mixed culture	2.00	0.00	2.00	35.08	302.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
TEM-242	3005272	protein homolog model	CARD	1	100.0	no data	no data	Providencia stuartii	2.00	0.00	2.00	22.53	194.00	1.00	0	0	0	0	N/A	N/A		861	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
PDC-384	3005283	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	13.90	166.00	2.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-324	3005279	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	15.75	188.00	2.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-413	3005282	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	7.96	95.00	1.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-429	3005312	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	11.81	141.00	0.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
OXA-540	3005314	protein homolog model	CARD	1	100.0	no data	no data	Stenotrophomonas maltophilia	40.00	5.00	45.00	88.89	736.00	0.82	0	0	0	0	N/A	N/A	OXA-539 (1); OXA-15 (1); ANT(3'')-IIa (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-779	3005315	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	6.00	1.00	7.00	63.67	510.00	3.71	0	0	0	0	N/A	N/A	OXA-835 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-838	3005316	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	10.00	2.00	12.00	88.41	732.00	0.83	0	0	0	0	N/A	N/A	qacL (1); AAC(6')-Ib7 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-539	3005317	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	17.00	2.00	19.00	94.83	788.00	2.11	0	0	0	0	N/A	N/A	OXA-540 (1); AAC(6')-Ib7 (1); aadA8 (1); OXA-36 (1); OXA-210 (1); OXA-2 (1); BEL-3 (1)	831	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-543	3005318	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	15.00	7.00	22.00	98.79	818.00	0.64	0	0	0	0	N/A	N/A	qacE (1); aadA6/aadA10 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-681	3005319	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	5.00	2.00	7.00	76.97	635.00	0.71	0	0	0	0	N/A	N/A	aadA6 (1); catB3 (1); ANT(3'')-IIa (1)	825	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-737	3005320	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	2.00	11.00	73.67	610.00	0.64	0	0	0	0	N/A	N/A	aadA22 (1); aadA6/aadA10 (1); qacEdelta1 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-541	3005321	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas putida	9.00	3.00	12.00	88.53	733.00	0.75	0	0	0	0	N/A	N/A	OXA-732 (1); OXA-15 (1)	828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-835	3005322	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	9.00	2.00	11.00	85.64	686.00	0.73	0	0	0	0	N/A	N/A	OXA-779 (1); OXA-46 (1); qacEdelta1 (1)	801	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-39	3005371	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	17.12	151.00	0.50	0	0	0	0	N/A	N/A		882	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
OXA-641	3005333	protein homolog model	CARD	1	100.0	no data	no data	Morganella morganii	16.00	8.00	24.00	89.41	692.00	8.67	0	0	0	0	N/A	N/A		774	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
dfr22	3005354	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	3.00	6.00	32.73	163.00	10.00	0	0	0	0	N/A	N/A		498	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
KPC-25	3005357	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	2.00	6.00	57.88	514.00	0.67	0	0	0	0	N/A	N/A		888	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-26	3005358	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	32.09	283.00	1.00	0	0	0	0	N/A	N/A		882	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-18	3002328	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	3.00	1.00	4.00	51.36	453.00	0.75	0	0	0	0	N/A	N/A		882	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-29	3005360	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	2.00	0.00	2.00	33.89	302.00	1.00	0	0	0	0	N/A	N/A		891	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-30	3005364	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	4.00	1.00	5.00	46.15	407.00	0.60	0	0	0	0	N/A	N/A	KPC-15 (1)	882	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-37	3005369	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	1.00	1.00	2.00	15.19	134.00	0.50	0	0	0	0	N/A	N/A		882	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
KPC-38	3005370	protein homolog model	CARD	1	100.0	no data	no data	Klebsiella pneumoniae	3.00	0.00	3.00	44.33	391.00	1.00	0	0	0	0	N/A	N/A	KPC-62 (1)	882	KPC beta-lactamase	monobactam; carbapenem; cephalosporin; penam	antibiotic inactivation
